id,title,type,release_year,decade,age_certification,runtime,runtime_is_missing,seasons,imdb_score,imdb_votes,tmdb_score,tmdb_popularity,has_any_rating,primary_genre,genre_count,primary_country,country_count
tm449775,Shikari,MOVIE,1991,1990,Not Rated,162,0,,5.8,68.0,5.0,1.323,1,drama,2,IN,2
ts4,Breaking Bad,SHOW,2008,2000,TV-MA,48,0,5.0,9.5,1775990.0,8.79,353.848,1,drama,3,US,1
ts20371,Top Gear,SHOW,2002,2000,TV-PG,58,0,32.0,8.7,117240.0,7.4,45.549,1,comedy,4,GB,1
ts9,The Walking Dead,SHOW,2010,2010,TV-MA,46,0,11.0,8.2,956604.0,8.1,597.277,1,action,5,US,1
ts21465,Supernatural,SHOW,2005,2000,TV-14,45,0,15.0,8.4,434081.0,8.278,388.093,1,scifi,5,US,1
tm74402,The Mist,MOVIE,2007,2000,R,126,0,,7.1,305346.0,6.9,37.369,1,horror,3,US,1
tm91952,Mean Girls,MOVIE,2004,2000,PG-13,97,0,,7.1,375975.0,7.2,57.235,1,comedy,1,CA,2
ts288536,The Great British Baking Show,SHOW,2010,2010,TV-PG,57,0,12.0,8.6,9856.0,7.7,5.581,1,reality,2,GB,1
ts12724,30 Rock,SHOW,2006,2000,TV-14,25,0,7.0,8.3,122698.0,7.4,48.88,1,comedy,2,US,1
ts6644,Borgen,SHOW,2010,2010,TV-MA,58,0,4.0,8.5,25485.0,8.1,51.118,1,drama,2,DK,1
ts8308,Community,SHOW,2009,2000,TV-PG,23,0,6.0,8.5,257221.0,8.0,42.357,1,comedy,1,US,1
tm111828,Catch Me If You Can,MOVIE,2002,2000,PG-13,141,0,,8.1,952602.0,8.0,72.321,1,drama,2,US,1
ts21469,Grey's Anatomy,SHOW,2005,2000,TV-14,49,0,19.0,7.6,299165.0,8.252,803.786,1,drama,2,US,1
ts17156,Arrested Development,SHOW,2003,2000,TV-MA,28,0,5.0,8.7,300445.0,8.043,30.131,1,comedy,1,US,1
ts22011,Heartland,SHOW,2007,2000,TV-PG,44,0,15.0,8.4,16337.0,8.3,74.638,1,drama,2,CA,1
ts26091,The Staircase,SHOW,2004,2000,TV-MA,49,0,2.0,7.8,21531.0,7.7,10.922,1,crime,3,FR,1
tm150112,Old School,MOVIE,2003,2000,R,88,0,,7.0,229171.0,6.577,17.131,1,comedy,2,US,1
ts22337,NCIS,SHOW,2003,2000,TV-14,43,0,20.0,7.8,143846.0,7.6,251.622,1,crime,5,US,1
ts3371,Avatar: The Last Airbender,SHOW,2005,2000,TV-Y7,24,0,3.0,9.3,303666.0,8.7,56.915,1,scifi,5,US,1
tm80906,Anchorman: The Legend of Ron Burgundy,MOVIE,2004,2000,PG-13,95,0,,7.1,353118.0,6.7,20.606,1,comedy,1,US,1
ts20604,Friday Night Lights,SHOW,2006,2000,TV-14,43,0,5.0,8.7,65199.0,8.1,19.681,1,drama,2,US,1
ts20573,The IT Crowd,SHOW,2006,2000,TV-14,25,0,5.0,8.5,149586.0,8.108,31.031,1,comedy,2,GB,1
tm92641,Inception,MOVIE,2010,2010,PG-13,148,0,,8.8,2294231.0,8.4,108.284,1,action,4,US,2
ts22099,The Spectacular Spider-Man,SHOW,2008,2000,TV-Y7,22,0,2.0,8.3,14996.0,8.705,41.509,1,action,5,US,1
tm27911,The Departed,MOVIE,2006,2000,R,151,0,,8.5,1296244.0,8.2,33.795,1,drama,4,US,1
ts21464,Zoey 101,SHOW,2005,2000,TV-G,25,0,4.0,6.1,15808.0,8.2,53.044,1,drama,4,US,1
tm88465,Insidious,MOVIE,2010,2010,PG-13,103,0,,6.8,303820.0,6.929,99.129,1,horror,2,CA,2
tm172683,War of the Worlds,MOVIE,2005,2000,PG-13,117,0,,6.5,444229.0,6.474,36.989,1,action,3,US,1
ts11313,DEATH NOTE,SHOW,2006,2000,TV-14,24,0,1.0,9.0,309445.0,8.664,120.545,1,animation,6,JP,1
ts21247,The Vampire Diaries,SHOW,2009,2000,TV-14,42,0,8.0,7.7,314422.0,8.348,479.354,1,drama,6,US,1
ts20305,Naruto,SHOW,2002,2000,TV-PG,23,0,6.0,8.4,96729.0,8.363,218.843,1,animation,6,JP,1
tm42877,Wanted,MOVIE,2008,2000,R,110,0,,6.7,384995.0,6.5,33.101,1,action,4,DE,2
tm39030,Casino Royale,MOVIE,2006,2000,Not Rated,144,0,,8.0,649676.0,7.518,40.164,1,action,3,DE,5
ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,2010,TV-Y7,22,0,9.0,7.6,20910.0,8.1,52.369,1,comedy,7,CA,2
tm997728,Blade Runner: The Final Cut,MOVIE,2007,2000,R,117,0,,,,9.0,0.055091,1,action,3,US,1
ts17942,Chappelle's Show,SHOW,2003,2000,TV-14,21,0,3.0,8.8,63107.0,8.1,14.116,1,comedy,2,US,1
tm89677,The Terminal,MOVIE,2004,2000,PG-13,128,0,,7.4,441752.0,7.3,21.384,1,drama,3,US,1
tm78592,Michael Clayton,MOVIE,2007,2000,R,114,0,,7.2,165109.0,6.7,16.97,1,thriller,3,US,1
tm105329,Road to Perdition,MOVIE,2002,2000,R,117,0,,7.7,265216.0,7.4,18.739,1,thriller,4,US,1
ts30311,Victorious,SHOW,2010,2010,TV-G,25,0,4.0,6.9,24838.0,8.221,71.494,1,comedy,6,US,1
tm139658,Big Fish,MOVIE,2003,2000,PG-13,125,0,,8.0,437650.0,7.769,21.158,1,action,4,US,1
tm26327,The Hurt Locker,MOVIE,2008,2000,R,131,0,,7.5,446904.0,7.3,28.341,1,thriller,3,US,1
tm95477,Troy,MOVIE,2004,2000,R,163,0,,7.3,527447.0,7.1,48.407,1,action,5,MT,3
tm154187,Sherlock Holmes,MOVIE,2009,2000,PG-13,129,0,,7.6,625708.0,7.2,43.297,1,crime,3,AU,4
ts22267,Trailer Park Boys,SHOW,2001,2000,TV-MA,25,0,12.0,8.6,42733.0,8.0,22.603,1,comedy,2,CA,1
tm133767,Love Actually,MOVIE,2003,2000,R,135,0,,7.6,476101.0,7.1,36.484,1,drama,3,GB,2
ts2230,America's Next Top Model,SHOW,2003,2000,TV-14,44,0,24.0,5.6,17905.0,5.3,14.501,1,reality,1,US,1
tm45454,Get Smart,MOVIE,2008,2000,PG-13,110,0,,6.5,216695.0,6.2,22.421,1,comedy,3,US,1
tm26897,Quantum of Solace,MOVIE,2008,2000,PG-13,106,0,,6.6,444241.0,6.304,31.298,1,thriller,2,GB,2
tm133374,The Blind Side,MOVIE,2009,2000,PG-13,129,0,,7.6,327675.0,7.661,63.663,1,drama,2,US,1
tm195620,Apocalypse Now Redux,MOVIE,2001,2000,R,196,0,,,,9.8,4.147341,1,drama,4,US,1
tm136808,Identity,MOVIE,2003,2000,R,90,0,,7.3,240433.0,7.181,19.558,1,thriller,1,US,1
tm70807,I Am Legend,MOVIE,2007,2000,PG-13,101,0,,7.2,745093.0,7.192,69.139,1,scifi,4,US,1
ts19036,The Fairly OddParents,SHOW,2001,2000,TV-Y7,23,0,10.0,7.2,38046.0,7.7,67.192,1,comedy,5,CA,2
tm93055,Grown Ups,MOVIE,2010,2010,PG-13,102,0,,5.9,249934.0,6.333,98.37,1,comedy,3,US,1
tm85811,The Girl Next Door,MOVIE,2004,2000,Not Rated,110,0,,6.7,223380.0,6.7,37.315,1,comedy,3,US,1
ts22456,Ned's Declassified School Survival Guide,SHOW,2004,2000,TV-G,25,0,3.0,7.4,17864.0,8.6,33.115,1,family,2,US,1
tm101914,The Fighter,MOVIE,2010,2010,R,115,0,,,,7.4,17.007,1,drama,1,US,1
tm131038,Public Enemies,MOVIE,2009,2000,R,140,0,,7.0,300773.0,6.7,85.039,1,action,5,US,2
tm58382,Not Another Teen Movie,MOVIE,2001,2000,R,89,0,,5.7,105352.0,5.8,36.438,1,comedy,1,US,1
tm35463,Blow,MOVIE,2001,2000,R,124,0,,7.5,258431.0,7.4,24.348,1,crime,2,US,1
tm30603,Hancock,MOVIE,2008,2000,PG-13,92,0,,6.4,476593.0,6.33,121.985,1,fantasy,4,US,1
ts22018,iCarly,SHOW,2007,2000,TV-G,26,0,6.0,6.7,38877.0,8.0,100.996,1,comedy,3,US,1
tm20959,The Pursuit of Happyness,MOVIE,2006,2000,PG-13,117,0,,8.0,501457.0,7.9,47.893,1,drama,2,US,1
tm136308,Monster,MOVIE,2003,2000,R,110,0,,7.3,150339.0,7.2,16.309,1,crime,4,US,1
tm29737,Rambo,MOVIE,2008,2000,R,92,0,,7.0,230333.0,6.6,72.224,1,action,4,DE,2
tm148270,Something's Gotta Give,MOVIE,2003,2000,PG-13,128,0,,6.7,121364.0,6.6,14.619,1,drama,3,US,1
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,2000,R,83,0,,7.0,194695.0,6.5,15.026,1,comedy,1,US,1
tm46436,Thir13en Ghosts,MOVIE,2001,2000,R,91,0,,5.6,87083.0,6.2,50.592,1,horror,3,CA,2
ts21197,Merlin,SHOW,2008,2000,TV-PG,44,0,5.0,7.9,80927.0,7.9,74.931,1,action,5,GB,1
ts21544,Transformers: Prime,SHOW,2010,2010,TV-Y7,22,0,4.0,7.9,6636.0,8.0,28.925,1,action,6,US,1
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,2000,PG,90,0,,6.9,229274.0,6.6,58.945,1,animation,7,US,1
ts31263,The Mole,SHOW,2001,2000,TV-14,47,0,5.0,7.6,1155.0,7.8,2.189,1,reality,1,BE,2
ts30313,Offspring,SHOW,2010,2010,Not Rated,44,0,7.0,8.3,4880.0,7.0,10.243,1,drama,2,AU,1
tm79895,Halloween,MOVIE,2007,2000,R,109,0,,6.0,119606.0,6.2,38.491,1,horror,1,US,1
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,2000,TV-14,24,0,3.0,8.7,62367.0,8.493,35.011,1,scifi,6,JP,1
tm116324,Jackass: The Movie,MOVIE,2002,2000,R,88,0,,6.6,94423.0,6.3,25.23,1,comedy,3,US,1
tm39828,Semi-Pro,MOVIE,2008,2000,R,94,0,,5.8,82159.0,5.6,12.789,1,comedy,3,US,1
tm23935,The Lake House,MOVIE,2006,2000,PG,99,0,,6.8,149070.0,7.0,16.31,1,drama,5,US,1
tm78067,The Girl Next Door,MOVIE,2007,2000,R,91,0,,6.5,26293.0,6.7,13.131,1,crime,4,US,1
tm95252,The Book of Eli,MOVIE,2010,2010,R,118,0,,6.8,314920.0,6.8,30.476,1,scifi,5,US,1
tm32919,Blood Diamond,MOVIE,2006,2000,R,143,0,,8.0,541547.0,7.5,47.39,1,drama,3,DE,2
tm169949,Just Like Heaven,MOVIE,2005,2000,PG-13,95,0,,6.7,108029.0,6.9,17.486,1,romance,4,US,1
tm30205,Ip Man,MOVIE,2008,2000,R,106,0,,8.0,222372.0,7.7,21.074,1,drama,5,HK,1
tm40009,21,MOVIE,2008,2000,PG-13,123,0,,6.8,249016.0,6.7,27.013,1,crime,4,US,1
tm141390,Friday the 13th,MOVIE,2009,2000,R,97,0,,5.5,106970.0,5.8,45.551,1,horror,2,US,1
ts35155,Gurren Lagann,SHOW,2007,2000,TV-14,24,0,1.0,8.3,17024.0,8.2,27.924,1,action,5,JP,1
tm94606,Let Me In,MOVIE,2010,2010,R,116,0,,7.1,121008.0,6.8,22.791,1,drama,5,GB,2
ts15986,Dead Set,SHOW,2008,2000,TV-MA,141,0,1.0,7.6,19812.0,7.3,9.68,1,scifi,7,GB,1
tm102337,A Nightmare on Elm Street,MOVIE,2010,2010,R,95,0,,5.2,99894.0,5.5,39.672,1,horror,4,US,1
ts22318,Winx Club,SHOW,2004,2000,TV-G,23,0,8.0,6.2,6700.0,8.222,25.633,1,animation,7,IT,1
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,2000,PG-13,115,0,,5.1,74637.0,5.7,21.495,1,action,3,US,1
tm74780,The Bucket List,MOVIE,2007,2000,PG-13,97,0,,7.4,244028.0,7.2,22.0,1,drama,3,US,1
ts30356,Octonauts,SHOW,2010,2010,TV-Y,15,0,7.0,7.6,1083.0,7.4,40.327,1,action,4,GB,1
ts32186,Sonic X,SHOW,2003,2000,TV-Y7,21,0,3.0,6.2,4709.0,7.5,37.945,1,family,8,JP,1
tm24088,Scary Movie 4,MOVIE,2006,2000,PG-13,83,0,,5.1,120997.0,5.5,83.018,1,comedy,2,US,1
tm111600,The Sweetest Thing,MOVIE,2002,2000,R,84,0,,5.1,58884.0,5.5,10.625,1,comedy,2,US,1
tm88045,How Do You Know,MOVIE,2010,2010,PG-13,121,0,,5.4,50383.0,5.251,9.889,1,comedy,3,US,1
tm78919,Mr. Bean's Holiday,MOVIE,2007,2000,G,90,0,,6.4,125160.0,6.3,32.512,1,family,3,US,4
tm173066,The Interpreter,MOVIE,2005,2000,PG-13,128,0,,6.4,106781.0,6.299,12.694,1,thriller,3,GB,4
tm118637,John Q,MOVIE,2002,2000,PG-13,116,0,,7.0,133215.0,7.121,32.229,1,drama,3,US,1
tm142564,3 Idiots,MOVIE,2009,2000,PG-13,170,0,,8.4,390739.0,8.0,44.999,1,drama,2,IN,1
tm57190,The One,MOVIE,2001,2000,PG-13,87,0,,5.9,92007.0,6.1,21.223,1,thriller,3,US,1
ts21706,H2O: Just Add Water,SHOW,2006,2000,TV-PG,25,0,3.0,7.2,15179.0,7.8,30.832,1,scifi,4,AU,1
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,2000,R,98,0,,6.2,141736.0,6.2,80.47,1,horror,2,US,1
ts24028,Still Game,SHOW,2002,2000,TV-14,29,0,9.0,8.9,7689.0,8.3,5.128,1,comedy,2,GB,1
tm148379,The Cat in the Hat,MOVIE,2003,2000,PG,82,0,,4.0,82684.0,5.3,66.8,1,family,4,US,1
tm137342,Tears of the Sun,MOVIE,2003,2000,R,121,0,,6.6,121957.0,6.797,43.254,1,war,4,US,1
tm90864,Due Date,MOVIE,2010,2010,R,95,0,,6.5,341390.0,6.3,36.06,1,comedy,2,US,1
ts21740,Black Butler,SHOW,2008,2000,TV-MA,25,0,3.0,8.2,1877.0,7.5,36.122,1,scifi,9,JP,1
tm32144,We Are Marshall,MOVIE,2006,2000,PG,131,0,,7.0,61345.0,6.9,13.173,1,drama,2,US,1
tm141707,Blood and Bone,MOVIE,2009,2000,R,93,0,,6.7,33051.0,7.4,33.787,1,thriller,5,US,1
tm150214,Freddy vs. Jason,MOVIE,2003,2000,R,97,0,,5.7,118925.0,6.0,65.747,1,horror,2,IT,2
tm81030,The Golden Compass,MOVIE,2007,2000,PG-13,113,0,,6.1,187485.0,6.0,20.255,1,action,3,GB,2
ts687,The 4400,SHOW,2004,2000,TV-14,44,0,4.0,7.3,45249.0,7.2,37.169,1,drama,3,US,1
tm147211,The Men Who Stare at Goats,MOVIE,2009,2000,R,94,0,,6.2,132177.0,6.0,19.022,1,comedy,2,US,2
ts31514,Strawberry Shortcake,SHOW,2003,2000,TV-Y,23,0,4.0,7.0,13.0,6.9,31.584,1,animation,2,US,1
ts33559,Shaun the Sheep,SHOW,2007,2000,TV-G,7,0,6.0,8.1,28.0,7.9,31.375,1,animation,4,GB,1
tm78671,Cleaner,MOVIE,2007,2000,R,88,0,,6.1,42285.0,6.0,11.509,1,thriller,2,US,1
ts26322,Toradora!,SHOW,2008,2000,TV-14,30,0,2.0,8.0,14828.0,8.5,24.352,1,animation,4,JP,1
ts12815,Big Time Rush,SHOW,2009,2000,TV-G,25,0,4.0,6.3,12288.0,8.774,55.706,1,family,2,US,1
tm27268,Monster House,MOVIE,2006,2000,PG,91,0,,6.6,117008.0,6.6,51.891,1,animation,4,US,1
tm86189,Good Luck Chuck,MOVIE,2007,2000,Not Rated,101,0,,5.6,90212.0,5.9,30.423,1,comedy,2,US,2
tm700,"10,000 BC",MOVIE,2008,2000,PG-13,109,0,,5.1,130813.0,5.4,24.671,1,action,5,US,2
tm101249,Cop Out,MOVIE,2010,2010,R,107,0,,5.5,88026.0,5.6,13.63,1,crime,4,US,1
tm161263,The Cave,MOVIE,2005,2000,PG-13,97,0,,5.1,38734.0,5.3,13.695,1,horror,5,DE,2
tm81270,Starsky & Hutch,MOVIE,2004,2000,PG-13,101,0,,6.1,146880.0,5.8,13.938,1,comedy,2,US,1
tm89684,New York Minute,MOVIE,2004,2000,PG,87,0,,4.9,23476.0,6.2,11.818,1,comedy,4,US,1
tm165593,Rumor Has It...,MOVIE,2005,2000,PG-13,97,0,,5.5,58247.0,5.6,13.521,1,romance,3,DE,2
tm112381,Comedian,MOVIE,2002,2000,R,82,0,,6.9,6985.0,6.7,4.854,1,comedy,2,US,1
tm39487,Catch and Release,MOVIE,2006,2000,PG-13,111,0,,5.9,26528.0,5.9,9.435,1,drama,3,US,1
ts23752,Midnight Diner,SHOW,2009,2000,TV-MA,27,0,5.0,8.6,2256.0,7.9,7.356,1,drama,2,JP,1
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,2000,PG,224,0,,8.1,111053.0,7.3,10.097,1,romance,4,IN,1
ts21421,Pocoyo,SHOW,2005,2000,TV-G,11,0,4.0,3.9,93.0,7.1,27.339,1,animation,4,GB,2
ts22005,Total Drama Island,SHOW,2007,2000,TV-PG,23,0,6.0,7.3,10886.0,7.3,16.655,1,war,7,CA,1
ts20398,Kath & Kim,SHOW,2002,2000,Not Rated,24,0,4.0,8.3,4261.0,6.6,3.926,1,comedy,1,AU,1
tm186461,No Direction Home: Bob Dylan,MOVIE,2005,2000,G,208,0,,,,7.7,7.58,1,documentation,2,GB,3
tm29555,Friends with Money,MOVIE,2006,2000,R,88,0,,5.8,30468.0,5.1,11.86,1,comedy,3,US,1
tm103095,Ip Man 2,MOVIE,2010,2010,R,108,0,,7.5,104500.0,7.5,4.516,1,drama,4,HK,2
tm97070,Life As We Know It,MOVIE,2010,2010,PG-13,114,0,,6.5,131623.0,6.9,40.534,1,comedy,3,US,1
tm101334,Death at a Funeral,MOVIE,2010,2010,R,92,0,,5.7,49901.0,5.8,15.989,1,comedy,2,US,1
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,2000,PG,106,0,,6.8,13205.0,6.9,10.235,1,family,4,US,1
tm76428,Jackass 2.5,MOVIE,2007,2000,Not Rated,61,0,,,,6.1,28.197,1,documentation,2,US,1
tm77649,Premonition,MOVIE,2007,2000,PG-13,96,0,,5.9,78494.0,6.3,14.21,1,thriller,3,US,1
tm86924,Soul Plane,MOVIE,2004,2000,R,86,0,,4.5,23048.0,5.3,21.864,1,romance,2,US,1
ts98340,Metallica: Some Kind of Monster,SHOW,2004,2000,TV-MA,84,0,1.0,,,,0.893,0,western,1,CA,2
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,2000,R,91,0,,5.8,72845.0,6.1,57.763,1,thriller,3,US,1
tm78189,The Contractor,MOVIE,2007,2000,R,98,0,,,,5.6,15.026,1,thriller,2,GB,3
ts20544,Ouran High School Host Club,SHOW,2006,2000,TV-14,23,0,1.0,8.2,9929.0,8.4,18.186,1,comedy,4,JP,1
ts23835,Masha and the Bear,SHOW,2009,2000,TV-Y,7,0,5.0,7.5,3169.0,6.9,38.171,1,family,4,RU,1
tm104880,Louis C.K.: Hilarious,MOVIE,2010,2010,Not Rated,84,0,,8.4,12089.0,7.9,5.717,1,comedy,1,US,1
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,2010,TV-14,36,0,2.0,7.8,1291.0,7.9,10.936,1,scifi,5,JP,1
ts38159,Wakfu,SHOW,2008,2000,TV-Y7,22,0,3.0,8.1,1497.0,8.9,19.736,1,action,6,FR,1
tm22294,Deck the Halls,MOVIE,2006,2000,PG,93,0,,5.0,27936.0,5.5,11.999,1,family,2,US,1
tm100015,Takers,MOVIE,2010,2010,PG-13,107,0,,6.2,62464.0,6.228,15.872,1,action,4,US,1
ts25765,Vampire Knight,SHOW,2008,2000,TV-14,25,0,2.0,7.3,5245.0,8.4,17.547,1,animation,8,JP,1
ts21688,Boys Over Flowers,SHOW,2009,2000,TV-14,64,0,1.0,7.9,11902.0,8.28,80.384,1,comedy,3,KR,1
tm83786,Like Stars on Earth,MOVIE,2007,2000,PG,165,0,,8.3,189685.0,8.012,17.66,1,drama,2,IN,1
tm130574,Did You Hear About the Morgans?,MOVIE,2009,2000,PG-13,103,0,,4.9,40551.0,5.4,12.459,1,comedy,3,US,1
tm114476,Stuart Little 2,MOVIE,2002,2000,G,78,0,,5.5,54193.0,5.733,36.691,1,animation,5,US,1
ts20535,The Garfield Show,SHOW,2009,2000,TV-G,17,0,5.0,5.4,2578.0,5.2,25.677,1,animation,4,US,1
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,2000,TV-G,14,0,3.0,7.4,1261.0,6.6,11.735,1,animation,5,GB,1
tm118462,Half Past Dead,MOVIE,2002,2000,PG-13,98,0,,4.6,15740.0,5.2,12.906,1,thriller,4,DE,2
ts12701,Code Lyoko,SHOW,2003,2000,TV-G,24,0,5.0,7.3,5165.0,7.7,9.597,1,action,8,FR,1
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,2010,TV-PG,24,0,1.0,6.5,346.0,8.8,5.014,1,comedy,7,US,1
tm86995,Christmas with the Kranks,MOVIE,2004,2000,PG,99,0,,5.4,49302.0,6.1,17.708,1,comedy,2,US,1
ts20526,The Game,SHOW,2006,2000,TV-14,22,0,10.0,6.6,4449.0,8.4,12.124,1,drama,4,US,1
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,2000,TV-MA,55,0,1.0,8.1,1768.0,7.9,2.422,1,comedy,2,US,1
tm97544,Alpha and Omega,MOVIE,2010,2010,PG,88,0,,5.1,14362.0,5.9,13.523,1,animation,5,CA,3
ts31593,Pororo the Little Penguin,SHOW,2003,2000,Not Rated,9,0,7.0,6.3,91.0,5.0,4.404,1,scifi,4,KR,1
ts27459,The Legend of Bruce Lee,SHOW,2008,2000,Not Rated,45,0,1.0,7.0,1422.0,6.0,21.479,1,action,2,CN,1
ts3666,Den-noh Coil,SHOW,2007,2000,TV-Y7,25,0,1.0,7.8,881.0,7.9,13.045,1,scifi,4,JP,1
tm53999,Open Season 2,MOVIE,2008,2000,PG,76,0,,,,5.8,18.558,1,comedy,1,US,1
tm164557,Initial D,MOVIE,2005,2000,Not Rated,107,0,,6.3,8678.0,6.7,18.607,1,crime,7,JP,2
tm80059,Naruto Shippuden the Movie,MOVIE,2007,2000,PG-13,94,0,,6.7,4090.0,7.2,316.471,1,animation,4,JP,1
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,2000,Not Rated,86,0,,7.6,10881.0,7.8,43.409,1,drama,1,US,1
tm71558,The Legend of the Nahuala,MOVIE,2007,2000,PG,80,0,,6.1,511.0,7.6,47.66,1,fantasy,3,MX,1
tm134235,One Piece: Strong World,MOVIE,2009,2000,PG-13,114,0,,7.5,5467.0,7.5,39.946,1,fantasy,3,JP,1
tm160800,Chaos,MOVIE,2005,2000,R,106,0,,6.4,54900.0,6.3,17.029,1,crime,5,CA,3
tm22342,Waist Deep,MOVIE,2006,2000,R,97,0,,5.8,9990.0,6.6,15.58,1,thriller,4,US,1
ts42914,Zig and Sharko,SHOW,2010,2010,Not Rated,9,0,3.0,6.8,671.0,5.8,19.476,1,comedy,7,FR,1
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,2000,R,95,0,,7.1,12910.0,6.7,6.191,1,comedy,2,CA,1
ts21967,Johnny Test,SHOW,2005,2000,TV-Y7,18,0,6.0,5.1,8322.0,5.6,22.516,1,animation,6,CA,2
tm85549,Tito,MOVIE,2004,2000,Not Rated,120,0,,7.2,3214.0,7.8,1.814,1,documentation,5,EG,1
tm100688,Even the Rain,MOVIE,2010,2010,Not Rated,104,0,,7.4,13533.0,6.9,8.526,1,drama,3,FR,3
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,2000,Not Rated,46,0,,7.6,1819.0,6.5,3.787,1,comedy,2,US,1
ts14102,Bo on the Go!,SHOW,2007,2000,Not Rated,22,0,4.0,4.2,123.0,6.0,1.52,1,animation,1,CA,1
tm103732,Udaan,MOVIE,2010,2010,R,138,0,,8.1,44862.0,7.3,5.019,1,drama,1,IN,1
tm73058,Om Shanti Om,MOVIE,2007,2000,PG,162,0,,6.7,43052.0,7.021,11.847,1,thriller,6,IN,1
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,2000,R,102,0,,7.3,7488.0,6.8,4.683,1,comedy,2,CA,1
ts20358,Half & Half,SHOW,2002,2000,TV-14,21,0,4.0,7.0,1860.0,8.1,8.06,1,comedy,1,US,1
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,2000,G,210,0,,7.4,49273.0,7.9,13.699,1,drama,2,IN,1
tm144345,Kal Ho Naa Ho,MOVIE,2003,2000,PG,186,0,,7.9,68551.0,7.5,12.001,1,drama,3,IN,1
tm76835,Jab We Met,MOVIE,2007,2000,PG-13,144,0,,7.9,52531.0,7.4,8.69,1,romance,3,IN,1
tm38896,From Within,MOVIE,2008,2000,R,89,0,,5.6,7650.0,5.6,7.282,1,horror,5,US,1
tm86051,Black Friday,MOVIE,2004,2000,R,161,0,,8.4,20768.0,7.4,5.753,1,crime,4,IN,1
ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,2000,TV-PG,32,0,1.0,7.1,59.0,,,1,action,4,US,1
tm29269,Jodhaa Akbar,MOVIE,2008,2000,PG-13,214,0,,7.5,32440.0,7.4,11.959,1,romance,5,IN,1
ts17028,Dinosaur King,SHOW,2007,2000,Not Rated,20,0,2.0,5.6,737.0,8.2,28.909,1,action,6,JP,1
tm91046,"Cairo 6,7,8",MOVIE,2010,2010,Not Rated,100,0,,7.4,4421.0,7.7,4.431,1,drama,1,EG,1
tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,2007,2000,Not Rated,61,0,,7.2,3977.0,7.0,4.43,1,comedy,2,US,1
tm41508,First Sunday,MOVIE,2008,2000,PG-13,96,0,,4.5,10927.0,5.6,8.809,1,comedy,4,US,1
ts67595,El Escamoso,SHOW,2001,2000,TV-14,48,0,1.0,7.5,325.0,7.8,32.626,1,drama,2,CO,1
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2001,2000,PG-13,99,0,,7.2,2593.0,7.6,36.262,1,action,3,JP,1
tm82765,Swades,MOVIE,2004,2000,G,189,0,,8.1,89556.0,7.4,10.352,1,drama,2,IN,2
tm33981,Bon Cop Bad Cop,MOVIE,2006,2000,PG-13,116,0,,6.5,61.0,6.4,7.956,1,comedy,6,CA,1
ts52849,Horrid Henry,SHOW,2006,2000,Not Rated,13,0,5.0,6.3,944.0,8.0,2.36,1,animation,6,GB,1
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,2010,G,97,0,,5.9,3315.0,6.4,17.774,1,fantasy,4,US,2
tm32885,Rang De Basanti,MOVIE,2006,2000,PG-13,157,0,,8.1,118477.0,7.2,6.848,1,drama,4,IN,1
ts72322,The Mafia Dolls,SHOW,2009,2000,TV-14,43,0,2.0,6.6,293.0,7.4,27.667,1,drama,2,CO,1
ts63295,Vientos de agua,SHOW,2006,2000,TV-MA,73,0,1.0,8.8,1051.0,8.8,1.41,1,drama,1,AR,2
ts23319,Timmy Time,SHOW,2009,2000,TV-Y,14,0,3.0,6.9,1111.0,6.2,14.959,1,animation,5,GB,1
ts21695,Iris,SHOW,2009,2000,TV-14,61,0,2.0,7.8,1951.0,7.6,9.239,1,action,6,KR,1
tm72587,Guru,MOVIE,2007,2000,PG-13,166,0,,7.7,23708.0,6.7,8.071,1,romance,4,IN,1
tm99776,Whitney Cummings: Money Shot,MOVIE,2010,2010,Not Rated,48,0,,6.2,917.0,5.9,2.718,1,comedy,2,US,1
tm83175,Welcome,MOVIE,2007,2000,Not Rated,160,0,,7.0,22243.0,6.5,8.815,1,drama,5,IN,1
