person_id,name,role,title_count,avg_imdb_score,avg_tmdb_score
1588,Finn Wittrock,ACTOR,2,6.95,7.15
1594,Arnon Milchan,ACTOR,1,8.3,8.45
1597,Rick Fox,ACTOR,1,4.4,4.6
1598,Ed Quinn,ACTOR,2,,6.15
1602,Kevin Kent,ACTOR,1,6.5,6.2
1604,Geoff Reeves,ACTOR,1,4.2,5.3
1607,Stephanie Honoré,ACTOR,1,6.6,6.6
1608,Lance E. Nichols,ACTOR,3,5.93,6.17
1609,Judd Lormand,ACTOR,1,5.4,5.7
1627,Mena Suvari,ACTOR,2,4.9,5.5
1628,Jesse Bradford,ACTOR,1,7.5,7.1
1631,Shalini Kantayya,DIRECTOR,1,6.7,7.3
1640,Tom Hardy,ACTOR,4,7.98,7.66
1641,Leonardo DiCaprio,ACTOR,8,7.92,7.73
1643,Will Poulter,ACTOR,2,6.55,6.18
1647,Domhnall Gleeson,ACTOR,2,6.45,6.85
1648,Paul Anderson,ACTOR,3,7.7,7.55
1652,Lukas Haas,ACTOR,4,6.95,6.65
1653,Brendan Fletcher,ACTOR,1,5.7,6.0
1655,Robert Moloney,ACTOR,1,6.6,7.1
1657,Grace Dove,ACTOR,1,5.0,5.3
1659,David Suchet,ACTOR,1,6.0,5.9
1660,Forrest Goodluck,ACTOR,1,7.2,7.3
1675,Idris Elba,ACTOR,8,6.81,6.79
1676,Bill Murray,ACTOR,3,6.4,6.2
1677,Ben Kingsley,ACTOR,6,6.4,6.36
1678,Scarlett Johansson,ACTOR,3,7.2,7.25
1679,Christopher Walken,ACTOR,2,7.25,7.5
1681,Jon Favreau,ACTOR,4,6.75,6.72
1681,Jon Favreau,DIRECTOR,1,8.2,7.8
1682,Giancarlo Esposito,ACTOR,6,6.86,6.81
1690,Matthew McConaughey,ACTOR,5,7.3,7.37
1692,Anne Hathaway,ACTOR,4,6.68,6.54
1693,Jessica Chastain,ACTOR,6,6.88,6.74
1694,Michael Caine,ACTOR,5,7.62,7.31
1696,Timothée Chalamet,ACTOR,2,7.2,7.2
1697,Bill Irwin,ACTOR,1,6.6,5.6
1698,Matt Damon,ACTOR,5,7.18,6.96
1699,John Lithgow,ACTOR,3,6.47,6.5
1700,Ellen Burstyn,ACTOR,3,6.1,6.1
1702,Topher Grace,ACTOR,3,6.03,5.85
1703,Luther Campbell,ACTOR,2,6.35,6.75
1704,David Oyelowo,ACTOR,6,6.07,6.48
1704,David Oyelowo,DIRECTOR,1,5.4,6.2
1705,David Gyasi,ACTOR,2,6.15,7.13
1706,William Devane,ACTOR,2,6.95,6.88
1707,Collette Wolfe,ACTOR,1,5.8,5.6
1708,Josh Stewart,ACTOR,2,7.2,6.66
1710,Russ Fega,ACTOR,2,8.6,8.08
1713,Elyes Gabel,ACTOR,1,7.6,7.3
1714,Brooke Smith,ACTOR,2,6.0,6.35
1723,Joseph Oliveira,ACTOR,3,7.53,7.2
1725,Christopher Nolan,DIRECTOR,3,8.33,7.89
1728,Hans Zimmer,ACTOR,1,5.1,
1736,Chris Hemsworth,ACTOR,6,6.1,6.46
1737,Charlize Theron,ACTOR,4,6.82,6.88
1738,Emily Blunt,ACTOR,1,5.8,6.3
1739,Nick Frost,ACTOR,6,7.03,7.32
1740,Sheridan Smith,ACTOR,1,6.8,6.5
1742,Sam Claflin,ACTOR,4,6.5,6.76
1744,Colin Morgan,ACTOR,2,7.4,7.44
1745,Sam Hazeldine,ACTOR,2,6.3,6.35
1746,Sophie Cookson,ACTOR,2,6.6,6.55
1748,Lynne Wilmot,ACTOR,1,7.5,7.3
1750,Liam Neeson,ACTOR,9,6.89,6.83
1751,Cedric Nicolas-Troyan,DIRECTOR,1,6.2,6.7
1752,Frank Darabont,DIRECTOR,1,7.1,6.9
1753,Craig Mazin,ACTOR,1,5.1,5.5
1755,Joe Roth,DIRECTOR,1,5.4,6.1
1756,Jennifer Lawrence,ACTOR,1,7.2,7.21
1758,Liam Hemsworth,ACTOR,1,5.2,5.4
1759,Woody Harrelson,ACTOR,8,6.66,6.72
1760,Julianne Moore,ACTOR,4,6.78,6.75
1761,Elizabeth Banks,ACTOR,4,7.08,6.72
1762,Philip Seymour Hoffman,ACTOR,2,7.65,7.4
1763,Jeffrey Wright,ACTOR,6,6.48,6.31
1764,Stanley Tucci,ACTOR,8,6.31,6.59
1765,Donald Sutherland,ACTOR,3,7.17,6.9
1766,Willow Shields,ACTOR,2,6.4,7.4
1767,Jena Malone,ACTOR,1,7.5,7.5
1768,Mahershala Ali,ACTOR,2,7.0,6.55
1770,Natalie Dormer,ACTOR,6,6.38,6.67
1772,Patina Miller,ACTOR,1,7.6,6.9
1777,Robert Knepper,ACTOR,1,4.4,4.7
1778,Omid Abtahi,ACTOR,1,7.7,7.3
1782,Gary Sievers,ACTOR,2,7.2,6.83
1784,Francis Lawrence,DIRECTOR,1,7.2,7.19
1785,Danny Strong,ACTOR,1,7.2,7.36
1793,Nina Jacobson,ACTOR,1,7.6,6.5
1799,Jason Clarke,ACTOR,4,7.22,7.1
1801,Jai Courtney,ACTOR,2,6.3,6.05
1802,J.K. Simmons,ACTOR,9,6.64,6.93
1803,Matt Smith,ACTOR,3,6.57,6.55
1805,Courtney B. Vance,ACTOR,4,6.72,6.55
1806,Lee Byung-hun,ACTOR,3,8.0,7.97
1810,Gregory Alan Williams,ACTOR,2,7.1,6.78
1813,Griff Furst,ACTOR,2,5.9,5.85
1814,Aaron V. Williamson,ACTOR,1,6.3,6.2
1815,Seth Meriwether,ACTOR,2,6.05,6.55
1816,Afemo Omilami,ACTOR,4,7.35,7.31
1817,Teri Wyble,ACTOR,2,6.3,6.25
1821,James Moses Black,ACTOR,2,6.3,6.15
1822,Douglas Smith,ACTOR,1,4.3,5.2
1823,Terry Dale Parks,ACTOR,2,7.05,6.85
1824,Anthony Michael Frederick,ACTOR,1,6.4,6.3
1827,Douglas M. Griffin,ACTOR,2,6.4,6.42
1842,Robert Downey Jr.,ACTOR,5,7.06,6.84
1843,Chris Evans,ACTOR,4,6.52,6.69
1844,Mark Ruffalo,ACTOR,6,6.67,6.69
1846,Alexandre Goyette,ACTOR,1,6.4,6.6
1847,Jeremy Renner,ACTOR,3,7.53,7.24
1848,James Spader,ACTOR,2,6.45,6.65
1849,Elizabeth Olsen,ACTOR,3,6.73,6.71
1850,Aaron Taylor-Johnson,ACTOR,3,6.93,6.9
1851,Paul Bettany,ACTOR,2,7.0,6.89
1852,Samuel L. Jackson,ACTOR,12,7.23,7.35
1853,Cobie Smulders,ACTOR,2,6.15,5.75
1854,Don Cheadle,ACTOR,2,6.9,7.05
1855,Anthony Mackie,ACTOR,8,6.26,6.48
1856,Stellan Skarsgård,ACTOR,1,7.1,6.9
1857,Thomas Kretschmann,ACTOR,3,5.8,5.63
1858,Andy Serkis,ACTOR,3,6.27,6.37
1858,Andy Serkis,DIRECTOR,1,6.5,6.5
1859,Claudia Kim,ACTOR,1,8.0,7.4
1860,Hayley Atwell,ACTOR,1,6.2,7.2
1861,Josh Brolin,ACTOR,3,5.83,5.63
1862,Julie Delpy,ACTOR,1,6.4,5.2
1863,Henry Goodman,ACTOR,1,7.2,6.9
1865,Stan Lee,ACTOR,2,6.35,6.9
1867,Dominique Provost-Chalkley,ACTOR,1,7.3,8.0
1869,Daniel Westwood,ACTOR,4,6.38,6.42
1871,Dilyana Bouklieva,ACTOR,3,6.37,6.27
1872,Julian Bleach,ACTOR,2,5.55,5.8
1886,Victoria Alonso,ACTOR,1,7.6,6.5
1889,Leela Savasta,ACTOR,1,7.2,7.0
1890,Steve Bacic,ACTOR,2,5.9,6.8
1891,Clark Johnson,ACTOR,1,6.5,6.7
1891,Clark Johnson,DIRECTOR,1,6.0,5.25
1892,Paul Gross,ACTOR,3,7.2,7.17
1892,Paul Gross,DIRECTOR,1,6.5,6.7
1896,Nicholas Pryor,ACTOR,2,6.05,6.0
1897,Donna Biscoe,ACTOR,1,7.3,7.33
1898,Michael Garza,ACTOR,1,6.2,6.5
1905,Shailene Woodley,ACTOR,2,6.6,7.2
1906,Theo James,ACTOR,3,5.87,6.33
1907,Naomi Watts,ACTOR,7,6.64,7.09
1909,Miles Teller,ACTOR,3,6.37,6.5
1911,Octavia Spencer,ACTOR,6,6.07,6.71
1912,Rosa Salazar,ACTOR,5,6.4,6.38
1913,Suki Waterhouse,ACTOR,2,5.55,5.6
1914,Ben Lloyd-Hughes,ACTOR,1,4.8,5.0
1915,Daniel Dae Kim,ACTOR,4,6.32,6.64
1916,Tony Goldwyn,ACTOR,2,5.8,6.35
1916,Tony Goldwyn,DIRECTOR,1,6.4,6.8
1917,Ashley Judd,ACTOR,2,6.2,6.1
1918,Keiynan Lonsdale,ACTOR,1,6.1,7.7
1919,Emjay Anthony,ACTOR,3,5.43,5.93
1924,Akiva Goldsman,ACTOR,1,6.4,6.33
1933,John Wildermuth,ACTOR,1,7.1,7.0
1940,Shakira,ACTOR,1,6.5,6.94
1941,Jason Bateman,ACTOR,8,6.6,6.56
1942,Jenny Slate,ACTOR,6,6.7,6.67
1944,Don Lake,ACTOR,3,6.4,6.2
1945,Tom 'Tiny' Lister Jr.,ACTOR,1,5.9,6.3
1947,Kristen Bell,ACTOR,5,6.44,6.74
1948,Katie Lowes,ACTOR,2,6.75,7.15
1949,Josh Dallas,ACTOR,1,7.1,7.7
1950,John DiMaggio,ACTOR,6,6.62,7.16
1951,Maurice LaMarche,ACTOR,5,7.15,6.89
1952,Nate Torrence,ACTOR,1,6.5,6.2
1953,Kath Soucie,ACTOR,1,7.5,7.7
1954,Thomas Turgoose,ACTOR,1,6.5,6.8
1956,Mark Rhino Smith,ACTOR,6,5.9,6.17
1959,Raymond S. Persi,ACTOR,1,5.4,6.4
1960,Rich Moore,ACTOR,1,6.7,7.5
1962,Michaela Coel,ACTOR,2,6.4,6.4
1964,Della Saba,ACTOR,1,5.9,7.5
1969,Susan Wokoma,ACTOR,3,6.9,7.0
1973,Jesse Corti,ACTOR,1,5.8,7.9
1976,Shola Adewusi,ACTOR,2,7.1,6.6
1984,Terri Douglas,ACTOR,1,4.8,5.9
1989,Mark Hamill,ACTOR,8,7.06,6.99
1990,Carrie Fisher,ACTOR,2,7.25,7.15
1994,Jakob Oftebro,ACTOR,2,6.15,6.4
1995,Pilou Asbæk,ACTOR,2,6.95,7.25
1998,Jens Sætter-Lassen,ACTOR,1,7.3,7.74
2002,James Earl Jones,ACTOR,1,5.1,5.5
2004,Søren Malling,ACTOR,2,8.35,8.25
2007,Sarah-Sofie Boussnina,ACTOR,2,5.6,5.95
2015,Sidse Babett Knudsen,ACTOR,2,8.35,8.25
2016,James Fox,ACTOR,2,6.8,6.55
2018,Garrick Hagon,ACTOR,1,7.1,6.9
2020,William Hootkins,ACTOR,1,7.2,7.1
2026,Marta Milans,ACTOR,2,6.6,6.9
2031,Michael Trucco,ACTOR,4,6.32,6.33
2053,Harry Fielder,ACTOR,1,7.1,6.9
2065,Mathieu Kassovitz,ACTOR,4,6.2,6.32
2068,Joseph Goebbels,ACTOR,1,6.8,6.9
2069,Adolf Hitler,ACTOR,3,6.83,7.12
2076,Benito Mussolini,ACTOR,2,7.0,6.98
2092,Shane Rimmer,ACTOR,1,6.2,6.0
2095,George Roubicek,ACTOR,1,7.7,7.6
2105,Burnell Tucker,ACTOR,1,7.7,7.6
2124,Eddie Izzard,ACTOR,6,7.3,6.95
2126,Rhona Mitra,ACTOR,3,5.7,5.97
2127,Neil Maskell,ACTOR,1,5.7,6.0
2130,Jo Hartley,ACTOR,2,7.35,6.99
2131,Ami Metcalf,ACTOR,1,5.7,6.0
2132,Sharon Duncan-Brewster,ACTOR,1,8.4,7.4
2134,Tom Hiddleston,ACTOR,2,7.45,7.57
2135,Christopher Eccleston,ACTOR,1,6.9,6.98
2137,Zachary Levi,ACTOR,3,7.5,6.73
2138,Tadanobu Asano,ACTOR,3,6.2,6.7
2139,Rene Russo,ACTOR,4,6.7,6.34
2140,Adewale Akinnuoye-Agbaje,ACTOR,1,7.2,6.9
2141,Kat Dennings,ACTOR,1,4.4,4.6
2142,Alice Krige,ACTOR,5,5.32,6.14
2143,Clive Russell,ACTOR,3,7.3,7.03
2144,Chris O'Dowd,ACTOR,7,6.74,6.66
2145,Sarah Habel,ACTOR,1,,5.1
2148,Diego Boneta,ACTOR,2,6.4,6.7
2149,Tony Curran,ACTOR,3,6.97,6.67
2150,Talulah Riley,ACTOR,2,6.65,6.55
2152,Richard Brake,ACTOR,1,,6.3
2153,Michelle Ang,ACTOR,1,6.2,5.7
2155,Benicio del Toro,ACTOR,2,7.35,7.1
2156,Jonathan Howard,ACTOR,1,4.7,5.6
2162,Britt Robertson,ACTOR,2,6.25,6.15
2163,George Clooney,ACTOR,6,6.16,5.87
2163,George Clooney,DIRECTOR,1,5.6,5.8
2164,Raffey Cassidy,ACTOR,1,6.2,6.0
2166,Hugh Laurie,ACTOR,3,6.0,6.04
2167,Kathryn Hahn,ACTOR,5,6.2,6.18
2168,Tim McGraw,ACTOR,2,6.9,7.58
2170,Keegan-Michael Key,ACTOR,11,6.63,6.65
2171,Pierce Gagnon,ACTOR,1,,7.0
2174,Judy Greer,ACTOR,6,6.27,6.35
2176,Matthew Kevin Anderson,ACTOR,2,5.85,5.6
2177,Shiloh Nelson,ACTOR,1,6.3,7.7
2178,Xantha Radley,ACTOR,2,6.3,6.5
2180,Paul McGillion,ACTOR,1,4.5,4.2
2182,Garry Chalk,ACTOR,6,5.75,6.33
2186,Alex Barima,ACTOR,2,6.8,5.7
2188,Karla Crome,ACTOR,1,5.7,6.9
2191,Leena Manro,ACTOR,1,6.2,7.5
2194,Dakota Blue Richards,ACTOR,1,6.1,6.0
2197,Patrick Sabongui,ACTOR,3,5.37,6.06
2199,Antonia Clarke,ACTOR,1,7.5,7.3
2202,Kris Marshall,ACTOR,2,6.05,5.9
2204,Neil Jackson,ACTOR,2,7.05,6.9
2207,Fraser Corbett,ACTOR,1,4.5,4.2
2208,Darren Shahlavi,ACTOR,3,6.77,6.83
2213,Nicholas Barrera,ACTOR,1,6.3,6.0
2222,Brad Bird,DIRECTOR,1,7.4,7.0
2231,Jennifer Lopez,ACTOR,3,5.97,6.28
2232,Ryan Guzman,ACTOR,2,3.95,5.45
2234,John Corbett,ACTOR,4,6.18,7.08
2235,Kristin Chenoweth,ACTOR,3,6.03,6.53
2239,Bailey Chase,ACTOR,1,6.4,7.07
2244,Elaine Goldsmith-Thomas,ACTOR,1,6.5,6.94
2250,Jennifer Jason Leigh,ACTOR,6,6.88,7.59
2251,Walton Goggins,ACTOR,5,6.7,7.46
2252,Kurt Russell,ACTOR,7,7.4,7.77
2253,Demián Bichir,ACTOR,6,6.24,7.17
2254,Tim Roth,ACTOR,3,7.05,8.06
2255,Bruce Dern,ACTOR,6,7.42,7.76
2256,Michael Madsen,ACTOR,6,6.34,7.18
2257,James Parks,ACTOR,3,8.1,8.63
2258,Dana Gourrier,ACTOR,4,7.8,8.31
2259,Zoë Bell,ACTOR,3,8.1,8.63
2260,Lee Horsley,ACTOR,2,8.1,7.94
2261,Gene Jones,ACTOR,1,7.8,7.74
2262,Craig Stark,ACTOR,2,8.1,7.94
2263,Keith Jefferson,ACTOR,2,8.1,7.94
2264,Belinda Owino,ACTOR,2,8.1,7.94
2265,Channing Tatum,ACTOR,5,6.68,7.23
2266,Quentin Tarantino,ACTOR,3,7.57,7.61
2266,Quentin Tarantino,DIRECTOR,2,8.1,7.94
2273,Raymond Ochoa,ACTOR,1,6.8,6.7
2275,Frances McDormand,ACTOR,3,6.27,5.87
2278,Jack McGraw,ACTOR,1,7.1,7.0
2279,Marcus Scribner,ACTOR,4,6.25,7.15
2281,Steve Zahn,ACTOR,6,5.45,5.9
2285,Anna Paquin,ACTOR,2,7.75,7.45
2286,Sam Elliott,ACTOR,3,6.13,6.3
2290,John Ratzenberger,ACTOR,2,5.8,6.3
2293,Sandra Bullock,ACTOR,7,6.43,6.72
2294,Jon Hamm,ACTOR,5,6.22,6.18
2295,Michael Keaton,ACTOR,3,7.03,6.8
2296,Allison Janney,ACTOR,4,6.7,6.75
2297,Jennifer Saunders,ACTOR,3,6.93,7.12
2299,Daisy Haggard,ACTOR,2,8.1,7.95
2303,Steve Carell,ACTOR,4,6.88,6.64
2305,Katy Mixon,ACTOR,1,7.6,7.3
2306,Hiroyuki Sanada,ACTOR,3,6.4,6.7
2307,Tom Conti,ACTOR,1,8.4,7.77
2308,Dave Rosenbaum,DIRECTOR,1,5.4,5.7
2310,Paul Thornley,ACTOR,1,7.5,7.3
2315,Chris Renaud,ACTOR,1,7.4,8.05
2317,Adam Sandler,ACTOR,12,6.15,6.22
2318,Michelle Monaghan,ACTOR,3,7.17,6.9
2319,Peter Dinklage,ACTOR,4,6.38,6.48
2320,Josh Gad,ACTOR,2,6.6,6.3
2321,Ashley Benson,ACTOR,1,4.9,5.3
2322,Kevin James,ACTOR,10,6.13,6.4
2323,Sean Bean,ACTOR,4,6.95,7.02
2324,Jane Krakowski,ACTOR,6,7.18,6.98
2325,Brian Cox,ACTOR,1,7.3,7.1
2327,Jackie Sandler,ACTOR,12,5.57,5.93
2328,Dan Aykroyd,ACTOR,3,6.4,6.73
2329,Dan Patrick,ACTOR,7,5.74,6.18
2330,Robert Smigel,ACTOR,3,6.27,6.29
2330,Robert Smigel,DIRECTOR,1,5.2,5.4
2333,Affion Crockett,ACTOR,1,3.4,3.9
2334,Denis Akiyama,ACTOR,1,5.6,5.7
2335,Tom McCarthy,ACTOR,1,7.2,6.7
2336,Tim Herlihy,ACTOR,4,5.58,5.98
2338,Jared Sandler,ACTOR,10,5.63,5.91
2342,Tucker Smallwood,ACTOR,1,5.2,4.8
2345,Allen Covert,ACTOR,6,5.62,5.96
2346,Nick Swardson,ACTOR,4,5.35,5.63
2347,Guy Torry,ACTOR,1,5.2,5.3
2348,Rob Archer,ACTOR,2,6.1,6.92
2349,Jack Fulton,ACTOR,2,6.7,6.8
2350,Sadie Sandler,ACTOR,8,5.46,5.81
2352,Jocelyn Hudon,ACTOR,1,4.3,5.5
2353,Annika Pergament,ACTOR,1,5.3,6.04
2354,Chris Columbus,DIRECTOR,1,6.0,6.6
2357,Johnny Alves,ACTOR,1,6.2,6.54
2364,Kevin Grady,ACTOR,2,5.25,5.41
2372,Aml Ameen,ACTOR,3,6.2,6.85
2373,Ki Hong Lee,ACTOR,1,7.8,7.0
2375,Thomas Brodie-Sangster,ACTOR,5,7.26,7.76
2377,Kaya Scodelario,ACTOR,2,7.15,7.55
2378,Chris Sheffield,ACTOR,1,5.3,5.3
2381,Jacob Latimore,ACTOR,5,5.8,6.02
2383,Patricia Clarkson,ACTOR,3,7.5,7.7
2385,Don McManus,ACTOR,2,6.75,7.08
2402,Sawyer Pierce,ACTOR,1,5.9,5.8
2423,Melissa Benoist,ACTOR,2,5.9,7.0
2424,Austin Stowell,ACTOR,1,6.5,6.2
2425,Jayson Blair,ACTOR,1,6.4,6.5
2427,Paul Reiser,ACTOR,5,6.92,6.85
2429,Chris Mulkey,ACTOR,3,4.27,5.53
2431,Suanne Spoke,ACTOR,2,6.15,5.94
2434,Kofi Siriboe,ACTOR,1,6.1,6.4
2441,Michael D. Cohen,ACTOR,3,6.53,7.43
2442,Jocelyn Ayanna,ACTOR,1,4.5,4.8
2445,April Grace,ACTOR,1,7.2,7.19
2448,Derren Brown,ACTOR,2,6.8,7.0
2449,Marcus Henderson,ACTOR,2,7.2,6.7
2453,Jimmie Kirkpatrick,ACTOR,1,7.2,7.0
2471,Michelle Ruff,ACTOR,3,6.67,7.07
2482,Jason Reitman,DIRECTOR,1,7.0,6.8
2484,Jung Hye-young,ACTOR,1,8.0,8.7
2488,Sharlto Copley,ACTOR,4,5.42,6.62
2489,Dev Patel,ACTOR,2,6.3,6.25
2490,Ninja,ACTOR,1,6.8,6.8
2492,Hugh Jackman,ACTOR,4,6.8,6.88
2493,Jose Pablo Cantillo,ACTOR,2,6.45,6.4
2494,Sigourney Weaver,ACTOR,4,6.88,7.12
2495,Brandon Auret,ACTOR,3,5.63,7.17
2496,Johnny Selema,ACTOR,1,6.8,6.8
2497,Anderson Cooper,ACTOR,2,6.85,6.75
2498,Jason Cope,ACTOR,1,6.8,6.8
2499,Maurice Carpede,ACTOR,1,6.8,6.8
2500,Kevin Otto,ACTOR,5,5.44,6.8
2501,Bill Marchant,ACTOR,1,6.8,6.8
2502,Chris Shields,ACTOR,2,7.05,7.0
2504,Eugene Khumbanyiwa,ACTOR,1,6.8,6.8
2505,Mark K. Xulu,ACTOR,1,6.8,6.8
2506,Shaheed Hajee,ACTOR,1,6.8,6.8
2507,James Hendricks,ACTOR,1,6.8,6.8
2508,Sherldon Marema,ACTOR,1,6.8,6.8
2509,Julian Brits,ACTOR,1,6.8,6.8
2510,David Davadoss,ACTOR,1,6.8,6.8
2511,Anneli Muller,ACTOR,1,6.8,6.8
2512,Kendal Watt,ACTOR,1,6.8,6.8
2513,Chan Marti,ACTOR,1,6.8,6.8
2514,Vuyelwa Booi,ACTOR,1,6.8,6.8
2515,Mike Blomkamp,ACTOR,1,6.8,6.8
2516,Anthony Bishop,ACTOR,1,6.8,6.8
2517,Paul Dobson,ACTOR,3,7.05,7.1
2518,Max Poolman,ACTOR,1,6.8,6.8
2519,Alistair Prodgers,ACTOR,1,6.8,6.8
2520,Arran Henn,ACTOR,1,6.8,6.8
2521,Wandile Molebatsi,ACTOR,1,6.8,6.8
2522,Thami Ngubeni,ACTOR,1,6.8,6.8
2523,James Bitonti,ACTOR,1,6.8,6.8
2524,Andea Volschenk,ACTOR,1,6.8,6.8
2525,Hein De Vries,ACTOR,1,6.8,6.8
2526,Dan Hirst,ACTOR,1,6.8,6.8
2527,Paul Hampshire,ACTOR,2,5.3,6.2
2528,Graeme Duffy,ACTOR,3,6.37,6.4
2529,Miranda Frigon,ACTOR,1,6.8,6.8
2530,Edwin Gagiano,ACTOR,1,6.8,6.8
2532,Sean O. Roberts,ACTOR,2,6.05,6.6
2533,Neill Blomkamp,DIRECTOR,1,6.8,6.8
2539,Zach Galifianakis,ACTOR,4,6.8,6.62
2540,Edward Norton,ACTOR,2,6.05,6.55
2541,Emma Stone,ACTOR,3,7.37,6.8
2542,Amy Ryan,ACTOR,3,6.47,6.46
2543,Andrea Riseborough,ACTOR,4,6.75,6.65
2544,Merritt Wever,ACTOR,5,7.4,7.25
2546,Natalie Gold,ACTOR,2,6.45,6.35
2548,Jeremy Shamos,ACTOR,1,6.9,6.7
2550,Damian Young,ACTOR,4,6.5,6.52
2551,Keenan Shimizu,ACTOR,1,7.7,7.5
2564,Brie Larson,ACTOR,3,6.33,6.43
2564,Brie Larson,DIRECTOR,1,5.5,6.0
2565,Jacob Tremblay,ACTOR,3,6.0,6.57
2568,William H. Macy,ACTOR,2,8.25,7.86
2569,Megan Park,ACTOR,1,5.3,5.3
2570,Amanda Brugel,ACTOR,1,6.8,6.8
2574,Wendy Crewson,ACTOR,2,6.45,6.8
2575,Joe Pingue,ACTOR,4,6.55,6.54
2577,Justin Mader,ACTOR,1,6.5,6.3
2578,Zarrin Darnell-Martin,ACTOR,1,5.2,5.2
2582,Rodrigo Fernandez-Stoll,ACTOR,4,6.02,6.45
2606,Aidan Gillen,ACTOR,1,8.4,7.77
2607,Barry Pepper,ACTOR,1,4.9,6.0
2608,Lili Taylor,ACTOR,4,6.78,6.86
2610,Megan Montaner,ACTOR,1,7.2,6.3
2611,Nathalie Emmanuel,ACTOR,4,6.8,6.88
2612,Katherine McNamara,ACTOR,2,6.35,6.8
2613,Lora Martinez-Cunningham,ACTOR,5,6.32,6.42
2614,Tatanka Means,ACTOR,1,6.6,6.0
2615,Tito Valverde,ACTOR,3,5.6,6.2
2616,Keith Jardine,ACTOR,2,7.1,7.33
2621,Daniel Grao,ACTOR,5,6.52,6.62
2624,Miguel Ángel Muñoz,ACTOR,1,7.9,7.0
2624,Miguel Ángel Muñoz,DIRECTOR,1,7.9,7.0
2625,Dwayne Johnson,ACTOR,4,5.52,5.97
2626,Eloy Azorín,ACTOR,1,7.0,6.9
2627,Carla Gugino,ACTOR,5,7.3,7.28
2631,Verónica Sánchez,ACTOR,1,6.5,7.7
2632,Ioan Gruffudd,ACTOR,2,6.65,6.82
2637,Kylie Minogue,ACTOR,2,6.9,7.75
2638,Will Yun Lee,ACTOR,5,4.95,6.24
2639,Raúl Prieto,ACTOR,2,5.4,6.0
2640,Paul Giamatti,ACTOR,6,6.83,6.93
2642,Silvia Alonso,ACTOR,2,6.45,6.7
2643,Breanne Hill,ACTOR,2,6.15,6.1
2647,Vanessa Ross,ACTOR,1,5.6,5.8
2648,Yon González,ACTOR,2,7.3,6.95
2654,Lluís Homar,ACTOR,1,6.6,7.4
2655,Stephen Chang,ACTOR,1,6.1,6.5
2656,Brad Peyton,DIRECTOR,1,5.2,5.4
2660,Olivia Molina,ACTOR,1,6.8,7.1
2663,Vicente Romero,ACTOR,3,6.6,6.33
2667,Hugo Becker,ACTOR,3,6.0,6.2
2671,Vin Diesel,ACTOR,1,7.8,7.8
2673,Paul Walker,ACTOR,1,6.2,6.23
2674,Jason Statham,ACTOR,4,6.77,6.48
2677,Gonzalo de Castro,ACTOR,2,6.6,6.55
2678,Tyrese Gibson,ACTOR,2,5.9,6.6
2679,Ludacris,ACTOR,2,4.8,6.55
2680,Unax Ugalde,ACTOR,2,6.3,6.75
2681,María Botto,ACTOR,2,6.95,7.1
2682,Elsa Pataky,ACTOR,3,5.93,6.38
2685,Tony Jaa,ACTOR,1,2.9,5.0
2686,Israel Elejalde,ACTOR,1,5.6,5.5
2687,Shad Moss,ACTOR,1,3.5,4.8
2690,Ali Fazal,ACTOR,7,6.7,6.84
2691,Marta Belenguer,ACTOR,1,5.1,5.0
2692,John Brotherton,ACTOR,1,7.5,7.53
2693,Sung Kang,ACTOR,2,5.4,6.2
2694,Luke Evans,ACTOR,2,6.2,6.2
2695,Gal Gadot,ACTOR,2,6.2,6.39
2697,José Manuel Poga,ACTOR,4,6.25,6.58
2698,Eva Ugarte,ACTOR,2,5.8,6.45
2699,Leticia Dolera,ACTOR,1,6.2,6.2
2700,Robert Pralgo,ACTOR,2,5.47,6.75
2701,Brittney Alger,ACTOR,1,6.6,6.6
2702,Anna Colwell,ACTOR,1,5.5,5.9
2709,James Wan,DIRECTOR,4,7.02,7.11
2713,Leigh Folsom Boyd,ACTOR,1,6.2,5.97
2718,Tom Hanks,ACTOR,10,7.53,7.49
2719,Mark Rylance,ACTOR,3,7.57,7.5
2720,Alan Alda,ACTOR,2,7.75,7.15
2721,Sebastian Koch,ACTOR,3,6.97,7.05
2722,Billy Magnussen,ACTOR,2,5.65,5.55
2725,Stephen Kunken,ACTOR,2,6.4,6.5
2727,Michael Power,ACTOR,1,8.4,7.77
2728,James Lorinz,ACTOR,1,7.8,7.6
2730,Merab Ninidze,ACTOR,2,7.4,7.15
2733,Scott Shepherd,ACTOR,1,7.3,6.91
2734,Jesse Plemons,ACTOR,10,6.83,6.7
2735,Domenick Lombardozzi,ACTOR,3,6.73,6.52
2736,Eve Hewson,ACTOR,1,7.2,7.6
2738,Noah Schnapp,ACTOR,2,6.95,7.32
2740,Michael Gaston,ACTOR,3,7.07,6.78
2742,Peter McRobbie,ACTOR,1,5.6,5.32
2743,Joshua Harto,ACTOR,1,6.9,6.7
2748,Burghart Klaußner,ACTOR,1,6.6,6.9
2754,Brian Hutchison,ACTOR,2,7.0,7.65
2759,John Rue,ACTOR,4,7.18,7.22
2767,Ashlie Atkinson,ACTOR,1,6.0,5.25
2768,Steven Boyer,ACTOR,1,4.9,5.4
2779,Steven Spielberg,ACTOR,3,8.0,7.53
2779,Steven Spielberg,DIRECTOR,3,7.33,7.26
